Date,Open,High,Low,Close,SMA50,SMA200,SPY_Open
9/8/2011,1225.060059,1248.670044,1219.26001,1225.339966,1285.309592,1393.077797,119.57
9/9/2011,1211.47998,1227.569946,1190.040039,1199.189941,1281.889192,1392.485747,117.68
9/12/2011,1186.630005,1221.030029,1185.329956,1221.02002,1278.432993,1391.862147,114.470001
9/13/2011,1224.790039,1242.130005,1218.930054,1239.5,1274.883193,1391.370747,117.050003
9/14/2011,1249.040039,1284.22998,1238.369995,1268.630005,1271.955793,1391.055947,118.339996
9/15/2011,1283.709961,1289.140015,1269.089966,1285.569946,1269.372993,1390.907647,120.650002
9/16/2011,1277.800049,1291.339966,1275.810059,1282.859985,1266.237593,1390.553247,121.290001
9/19/2011,1264.329956,1276.380005,1250.530029,1269.569946,1263.056191,1390.026847,119.529999
9/20/2011,1275.77002,1279.27002,1252.569946,1253.599976,1260.11759,1389.374797,120.82
9/21/2011,1260.839966,1274.160034,1235.160034,1235.599976,1257.38979,1388.650997,120.230003
9/22/2011,1199.800049,1208.77002,1170.469971,1190.369995,1253.75759,1387.687147,113.25
9/23/2011,1179.75,1215.119995,1179.5,1209.859985,1250.95979,1386.774296,112.110001
9/26/2011,1216.27002,1227.959961,1186.589966,1226.699951,1248.18199,1385.964046,114.610001
9/27/2011,1249.22998,1273.079956,1241.550049,1248.579956,1246.111589,1385.227846,118.529999
9/28/2011,1254.449951,1257.420044,1216.73999,1218.859985,1242.743989,1384.388296,117.779999
9/29/2011,1238.890015,1243.920044,1185.050049,1208.880005,1239.50019,1383.506146,117.050003
9/30/2011,1189.540039,1201.5,1171.040039,1171.069946,1235.505789,1382.505995,114.449997
10/3/2011,1164.410034,1178.189941,1134.77002,1136.109985,1230.337788,1381.271495,112.489998
10/4/2011,1122.290039,1177.050049,1122.150024,1176.430054,1226.19679,1380.218746,108.349998
10/5/2011,1174.800049,1222.189941,1165.550049,1219.329956,1222.75939,1379.395995,112.620003
10/6/2011,1218.660034,1242.819946,1206.339966,1242.439941,1220.743789,1378.620695,114.360001
10/7/2011,1244.849976,1252.390015,1226.920044,1236.670044,1218.75479,1377.828195,117.169998
10/10/2011,1258.130005,1276.189941,1255.030029,1274.060059,1217.683391,1377.245646,117.68
10/11/2011,1267.880005,1283.640015,1264.550049,1278.630005,1216.764192,1376.672196,118.870003
10/12/2011,1293.47998,1302.660034,1286.51001,1287.219971,1216.718591,1376.163396,120.599998
10/13/2011,1281.839966,1309.910034,1281.77002,1306.76001,1216.78019,1375.745346,120.040001
10/14/2011,1323.109985,1326.910034,1307.26001,1325.780029,1218.594392,1375.429246,121.910004
10/17/2011,1317.050049,1320.369995,1290.369995,1296.140015,1220.109792,1374.990197,121.989998
10/18/2011,1294.910034,1323.439941,1276.390015,1317.810059,1223.582993,1374.563547,120.139999
10/19/2011,1313.420044,1317.219971,1288.140015,1291.189941,1225.453591,1374.034896,122.379997
10/20/2011,1287.150024,1287.150024,1258.52002,1281.219971,1228.008191,1373.365496,121.43
10/21/2011,1303.589966,1319.329956,1300.319946,1313.109985,1229.995991,1372.789596,123.089996
10/24/2011,1319.060059,1351.47998,1319.060059,1348.26001,1232.535591,1372.407196,124.169998
10/25/2011,1341.5,1348.949951,1323.47998,1325.810059,1234.183792,1371.884346,124.889999
10/26/2011,1341.939941,1346.849976,1305.01001,1334.02002,1236.351392,1371.390546,124.349998
10/27/2011,1376.819946,1392.920044,1358.630005,1384.150024,1239.794993,1371.042896,127.629997
10/28/2011,1373.099976,1391.890015,1372.290039,1389.699951,1244.844792,1370.723546,128
10/31/2011,1371.140015,1373.839966,1355.839966,1355.839966,1249.526792,1370.117896,127.160004
11/1/2011,1316.839966,1330.719971,1308.209961,1316.280029,1253.251392,1369.289696,122.029999
11/2/2011,1330.140015,1341.430054,1321.369995,1332.719971,1256.241792,1368.653896,123.830002
11/3/2011,1347.209961,1372.439941,1324.069946,1370.420044,1259.917192,1368.317846,125.269997
11/4/2011,1360.189941,1380.550049,1352.47998,1376.959961,1264.240991,1368.055596,125.230003
11/7/2011,1371.22998,1380.119995,1352.890015,1378.719971,1267.941191,1367.679246,125.389999
11/8/2011,1387.469971,1397.619995,1370.920044,1393.76001,1271.095791,1367.431196,126.919998
11/9/2011,1355.76001,1359.680054,1329.589966,1333.449951,1272.956589,1366.847296,124.889999
11/10/2011,1352.130005,1352.579956,1322.390015,1340.25,1274.961389,1366.218846,124.790001
11/11/2011,1356.150024,1381.73999,1356,1376.880005,1278.04019,1365.954096,125.830002
11/14/2011,1373.920044,1383.469971,1359.670044,1364.359985,1281.555591,1365.595696,126.190002
11/15/2011,1359.060059,1388.380005,1357.52002,1381.199951,1285.446589,1365.148096,125.169998
11/16/2011,1368.01001,1389.040039,1358.97998,1365.97998,1288.13719,1364.598896,124.809998
11/17/2011,1359.680054,1359.680054,1305.51001,1318.650024,1290.003391,1363.812496,123.849998
11/18/2011,1321.800049,1323.01001,1301.310059,1304.98999,1292.119392,1362.879095,122.5
11/21/2011,1284.73999,1287.790039,1263.5,1280.939941,1293.317791,1361.807795,120.199997
11/22/2011,1276.810059,1288.27002,1262.849976,1273.51001,1293.997991,1360.685646,119.400002
11/23/2011,1262.199951,1263.849976,1239.170044,1239.170044,1293.408791,1359.424946,118.07
11/25/2011,1233.459961,1251.400024,1229.630005,1229.900024,1292.295393,1358.107746,116.379997
11/28/2011,1263.51001,1279.689941,1263.180054,1273.839966,1292.114993,1356.966196,119.540001
11/29/2011,1277.089966,1287.660034,1264.98999,1268.22998,1292.088193,1355.756846,120.050003
11/30/2011,1303.98999,1331.030029,1302.439941,1330.219971,1293.620593,1354.903295,123.489998
12/1/2011,1329.219971,1340.530029,1322.98999,1337.060059,1295.649795,1354.008546,124.849998
12/2/2011,1346.040039,1349.180054,1326.079956,1327.069946,1298.383794,1353.023245,126.120003
12/5/2011,1346.72998,1357.23999,1337.780029,1344.97998,1301.086194,1352.115195,126.839996
12/6/2011,1345.180054,1349.719971,1333.050049,1339.380005,1303.339795,1351.460045,126.209999
12/7/2011,1334.810059,1345.02002,1317.27002,1339.73999,1305.162996,1350.943395,125.839996
12/8/2011,1329.48999,1340.589966,1307.790039,1310.849976,1307.002795,1350.212946,125.900002
12/9/2011,1309.25,1340.449951,1307.430054,1335.839966,1309.541995,1349.446245,124.510002
12/12/2011,1319.329956,1319.329956,1300.25,1311.98999,1312.360396,1348.605645,124.949997
12/13/2011,1322.339966,1328.349976,1285.51001,1292.069946,1315.479595,1347.805195,124.860001
12/14/2011,1288.27002,1288.880005,1257.25,1265.160034,1317.254194,1346.811695,122.559998
12/15/2011,1280.189941,1280.189941,1257.699951,1259.920044,1318.065996,1345.638845,123.029999
12/16/2011,1264.099976,1283.959961,1261.849976,1265.5,1318.527197,1344.554245,122.230003
12/19/2011,1268.160034,1272.569946,1240.150024,1243.040039,1318.654597,1343.489295,122.059998
12/20/2011,1268.859985,1294.27002,1268.859985,1292.579956,1319.024995,1342.628545,122.18
12/21/2011,1289.410034,1290.01001,1249.47998,1268.359985,1318.819595,1341.747245,123.93
12/22/2011,1276.109985,1302.140015,1276.099976,1299.52002,1319.065596,1341.179645,124.629997
12/23/2011,1303.939941,1309.410034,1295.930054,1309.199951,1319.114395,1340.610795,125.669998
12/27/2011,1306.75,1315.75,1304.569946,1310.140015,1318.801594,1340.086595,126.169998
12/28/2011,1309.900024,1310.98999,1289.140015,1291.530029,1318.709395,1339.575945,126.510002
12/29/2011,1296.280029,1303.680054,1291.109985,1302.880005,1318.410793,1339.270445,125.239998
12/30/2011,1301.790039,1307.780029,1300.459961,1300.560059,1318.598196,1338.889945,126.019997
1/3/2012,1330,1337.449951,1317.22998,1318.459961,1319.342996,1338.592095,127.760002
1/4/2012,1311.97998,1316.810059,1302.780029,1314.969971,1319.380195,1338.148094,127.199997
1/5/2012,1315.939941,1332.099976,1311.959961,1330.420044,1319.023396,1337.807195,127.010002
1/6/2012,1331.02002,1336.660034,1323.75,1334.189941,1319.190994,1337.419844,128.199997
1/9/2012,1338.910034,1348.290039,1332.680054,1343.22998,1319.375193,1336.910645,128
1/10/2012,1358.569946,1364.949951,1351.75,1356.910034,1318.830393,1336.486545,129.389999
1/11/2012,1355.01001,1363.73999,1353.390015,1361.290039,1318.262195,1336.119595,128.729996
1/12/2012,1362.569946,1369.599976,1352.280029,1367.280029,1318.490996,1335.705045,129.570007
1/13/2012,1361.719971,1361.73999,1341.26001,1350.199951,1319.169394,1335.186745,128.639999
1/17/2012,1365.280029,1369.25,1356.77002,1361.02002,1319.735395,1334.719545,130.080002
1/18/2012,1370.780029,1398.400024,1370.699951,1397.819946,1320.283394,1334.444945,129.309998
1/19/2012,1408.839966,1421.449951,1407.869995,1416.390015,1321.071995,1334.300645,131.220001
1/20/2012,1411.130005,1417.98999,1410.079956,1414.359985,1321.784795,1334.141045,131.240005
1/23/2012,1412.98999,1419.439941,1398.329956,1409.030029,1322.090195,1333.914795,131.509995
1/24/2012,1405.719971,1418.140015,1402.829956,1415.869995,1323.738596,1333.742395,130.800003
1/25/2012,1423.459961,1431.219971,1409.430054,1428.219971,1325.497996,1333.665095,131.259995
1/26/2012,1430.680054,1437.349976,1407.77002,1414.52002,1326.250796,1333.535695,133.149994
1/27/2012,1410.869995,1427.079956,1410.420044,1422.579956,1327.415195,1333.520645,131.240005
1/30/2012,1407.48999,1424.589966,1400.949951,1421.359985,1328.218396,1333.422994,130.509995
1/31/2012,1429.319946,1431.160034,1413.280029,1423.359985,1329.365996,1333.327094,132.020004
2/1/2012,1444.150024,1461.869995,1437.170044,1453.869995,1332.070395,1333.391694,132.289993
2/2/2012,1456.329956,1470.290039,1455.75,1462.619995,1335.222996,1333.590344,132.729996
2/3/2012,1478.01001,1489.640015,1475.150024,1485.170044,1339.307598,1333.884445,134
2/6/2012,1477.339966,1477.339966,1468.280029,1473.199951,1343.301396,1333.888744,133.979996
2/7/2012,1471.109985,1481.040039,1463.819946,1476.319946,1348.044394,1333.885044,134.169998
2/8/2012,1480.050049,1496.079956,1478.469971,1490.280029,1353.251995,1333.920144,134.860001
2/9/2012,1500.560059,1502.839966,1489.540039,1501.930054,1357.813796,1333.949894,135.410004
2/10/2012,1482.77002,1483.650024,1471.339966,1477.290039,1361.994998,1333.829244,134.160004
2/13/2012,1489.910034,1491.040039,1470.119995,1482.329956,1365.037197,1333.749844,135.320007
2/14/2012,1478.699951,1489.189941,1476.969971,1489.109985,1368.078196,1333.720994,135
2/15/2012,1493.180054,1502.959961,1482.400024,1485.109985,1371.238997,1333.708644,135.630005
2/16/2012,1489.26001,1517.660034,1488.180054,1515.959961,1374.658596,1333.927394,134.570007
2/17/2012,1518.130005,1518.540039,1496.310059,1500.219971,1377.875395,1334.084144,136.520004
2/21/2012,1501.579956,1507.810059,1484.709961,1490.969971,1380.899995,1334.190094,136.729996
2/22/2012,1492.47998,1501.689941,1487.339966,1489.310059,1384.469197,1334.230244,136.259995
2/23/2012,1486.640015,1497.459961,1477.72998,1494.209961,1387.636597,1334.290894,135.960007
2/24/2012,1500.079956,1503.449951,1493.280029,1495.390015,1391.304597,1334.282894,136.929993
2/27/2012,1486.459961,1505.349976,1479.900024,1496.079956,1395.384797,1334.354294,136.020004
2/28/2012,1498.050049,1511.310059,1496.089966,1505.939941,1400.200395,1334.398544,137.199997
2/29/2012,1508.709961,1510.72998,1486.920044,1488.339966,1404.768794,1334.478743,137.759995
3/1/2012,1493.77002,1499.310059,1486.800049,1497.050049,1409.399795,1334.729044,137.309998
3/2/2012,1495,1502.98999,1485.689941,1491.439941,1414.367793,1334.983893,137.639999
3/5/2012,1487.290039,1487.599976,1462.890015,1468.890015,1417.893994,1335.020843,137.100006
3/6/2012,1453.51001,1458.72998,1441.619995,1449.439941,1421.515593,1334.960543,135.350006
3/7/2012,1455.339966,1469.280029,1452.819946,1465.069946,1424.826592,1335.005393,135.059998
3/8/2012,1476.530029,1484.650024,1471.890015,1481.089966,1428.264392,1335.262393,136.520004
3/9/2012,1483.969971,1497.27002,1483.969971,1494.359985,1431.948791,1335.634143,137.300003
3/12/2012,1492.150024,1494.790039,1481.880005,1488.97998,1435.89779,1335.950243,137.550003
3/13/2012,1499.98999,1523.209961,1497.939941,1523.040039,1440.300991,1336.355993,138.320007
3/14/2012,1523.339966,1528.73999,1508.609985,1515.01001,1444.58999,1336.664143,140.100006
3/15/2012,1516.359985,1529.329956,1512.660034,1528.099976,1448.78279,1336.941993,140.119995
3/16/2012,1530.890015,1532.859985,1523.819946,1529.579956,1453.07499,1337.423492,140.360001
3/19/2012,1527.410034,1542.780029,1524.390015,1536.530029,1457.19719,1337.915093,140.210007
3/20/2012,1524.349976,1531.640015,1516.76001,1529.560059,1461.104592,1338.514693,140.050003
3/21/2012,1531.77002,1541.22998,1526.589966,1535.310059,1464.946194,1339.207343,140.520004
3/22/2012,1524.160034,1534.310059,1521.569946,1530.439941,1468.416792,1339.871743,139.179993
3/23/2012,1528.599976,1530.48999,1515.5,1528.709961,1471.76519,1340.632142,139.320007
3/26/2012,1538.800049,1554.449951,1536.449951,1554.439941,1475.508389,1341.516442,140.649994
3/27/2012,1554.719971,1559.130005,1550.76001,1551.180054,1479.527991,1342.486143,141.740005
3/28/2012,1550.619995,1554.290039,1529.410034,1539.680054,1483.101191,1343.431843,141.100006
3/29/2012,1531.050049,1543.040039,1524.469971,1541.130005,1485.967393,1344.286592,139.639999
3/30/2012,1550,1550.329956,1533.26001,1545.290039,1488.545393,1345.311343,140.919998
4/2/2012,1541.550049,1557.180054,1532.689941,1554.140015,1491.340994,1346.445743,140.639999
4/3/2012,1550.579956,1553.349976,1532.280029,1540.300049,1493.966394,1347.577093,141.639999
4/4/2012,1522.72998,1525.839966,1503.73999,1511.920044,1495.887395,1348.543743,140.220001
4/5/2012,1505.599976,1513.199951,1505.069946,1511.910034,1497.561196,1349.331544,139.380005
4/9/2012,1490.25,1499.689941,1484.23999,1494.579956,1499.162395,1350.080344,138.029999
4/10/2012,1491.319946,1501.01001,1465.579956,1468.680054,1500.084397,1350.603094,137.949997
4/11/2012,1479.589966,1490.73999,1475.359985,1480.47998,1501.266797,1351.336844,137.289993
4/12/2012,1484.719971,1504.660034,1483.75,1502.319946,1502.845996,1352.100994,137.130005
4/13/2012,1490.130005,1496.040039,1478.51001,1478.800049,1503.344597,1352.681994,138.470001
4/16/2012,1490.5,1490.5,1465.339966,1476.640015,1503.624998,1353.214144,137.839996
4/17/2012,1485.400024,1505.849976,1485.300049,1499.579956,1503.913196,1353.742894,137.839996
4/18/2012,1491.780029,1500.550049,1488.310059,1494.939941,1504.347996,1354.132644,138.460007
4/19/2012,1490.140015,1513.829956,1473.619995,1481.22998,1504.446196,1354.463794,138.630005
4/20/2012,1476.939941,1479.530029,1462.5,1462.699951,1503.894595,1354.703744,138.330002
4/23/2012,1443.380005,1450.089966,1431.849976,1448.319946,1502.822393,1354.747194,136.539993
4/24/2012,1446.829956,1447.369995,1428.23999,1433.189941,1501.940391,1354.769943,136.910004
4/25/2012,1447.640015,1462.030029,1445.969971,1461.540039,1501.524592,1355.074993,138.649994
4/26/2012,1467.189941,1483.319946,1466.410034,1479.699951,1501.336392,1355.613543,138.889999
4/27/2012,1477.849976,1485.22998,1467.77002,1479.140015,1501.216992,1356.149343,140.580002
4/30/2012,1476.569946,1480.439941,1472.76001,1476.819946,1500.434192,1356.784693,140.110001
5/1/2012,1476.449951,1497.719971,1473.599976,1482.910034,1500.087993,1357.371293,139.789993
5/2/2012,1473.790039,1485.430054,1469.439941,1483.089966,1499.930393,1358.026243,139.919998
5/3/2012,1483.859985,1483.910034,1453.459961,1456.51001,1499.274392,1358.372593,140.339996
5/4/2012,1444.26001,1444.540039,1420.160034,1422.22998,1497.834792,1358.628394,138.520004
5/7/2012,1410.689941,1420.97998,1409.209961,1413.369995,1496.194392,1358.841293,136.509995
5/8/2012,1404.439941,1412.01001,1382.310059,1407.829956,1494.429392,1358.907893,136.279999
5/9/2012,1388.170044,1410.48999,1378.310059,1403.25,1492.375593,1359.006743,135.100006
5/10/2012,1408.22998,1408.369995,1381.859985,1389.069946,1490.390193,1358.996093,136.679993
5/11/2012,1383.790039,1405.640015,1383.380005,1391.869995,1488.286592,1359.239343,135.169998
5/14/2012,1379.48999,1394.219971,1376.73999,1384.359985,1486.144993,1359.480543,134.309998
5/15/2012,1385.030029,1403,1378.810059,1381.040039,1484.387993,1359.747593,134.020004
5/16/2012,1385.560059,1390.180054,1362.209961,1362.410034,1482.647395,1359.936694,133.940002
5/17/2012,1362.869995,1367.829956,1338.140015,1338.140015,1480.108796,1360.179894,132.860001
5/18/2012,1338.77002,1342.849976,1308.599976,1311.219971,1476.711396,1360.217593,131.369995
5/21/2012,1311.209961,1345.219971,1306.02002,1343.869995,1473.701597,1360.761594,130.160004
5/22/2012,1342.5,1346.459961,1329.089966,1337.569946,1470.673396,1361.347593,132.309998
5/23/2012,1333.829956,1343.099976,1311.969971,1339.969971,1467.011995,1362.326693,131.25
5/24/2012,1337.180054,1337.810059,1308.810059,1317.589966,1463.063594,1362.926343,132.630005
5/25/2012,1318.180054,1330.439941,1318.170044,1324.310059,1458.987795,1363.780443,132.479996
5/29/2012,1330.599976,1349.819946,1329.689941,1342.47998,1455.245796,1364.424243,133.160004
5/30/2012,1326.910034,1326.910034,1312.930054,1317.829956,1450.871794,1364.906993,132.559998
5/31/2012,1316.02002,1316.050049,1293.609985,1306.369995,1446.407993,1365.221843,131.710007
6/1/2012,1297.329956,1297.329956,1267.849976,1267.920044,1441.060193,1365.433243,129.410004
6/4/2012,1267.949951,1283.719971,1257.869995,1272.140015,1435.894194,1365.734093,128.389999
6/5/2012,1267.170044,1294.619995,1267.099976,1292.209961,1431.164194,1366.509093,127.849998
6/6/2012,1300.170044,1331.369995,1300.170044,1331.369995,1426.702795,1367.557243,129.970001
6/7/2012,1344.540039,1346.209961,1317.719971,1319.410034,1422.067395,1368.504043,133.470001
6/8/2012,1315.199951,1334.069946,1310.77002,1332.420044,1417.922195,1369.250143,131.710007
6/11/2012,1343.709961,1345.369995,1304.47998,1306.219971,1413.223994,1369.847993,134.169998
6/12/2012,1308.73999,1329.280029,1306.310059,1328.780029,1408.893794,1370.688043,131.789993
6/13/2012,1325.5,1335.73999,1315.47998,1319.890015,1404.208794,1371.318943,132.529999
6/14/2012,1321.060059,1323.699951,1306.579956,1318.869995,1399.780193,1371.733143,132.339996
6/15/2012,1320.47998,1341.890015,1320.47998,1341.23999,1396.366592,1372.237293,133.380005
6/18/2012,1341.23999,1355.869995,1330.119995,1350.599976,1393.140391,1372.790243,133.580002
6/19/2012,1359.26001,1368.890015,1357.089966,1363.880005,1390.526392,1373.494943,135.080002
6/20/2012,1364.130005,1372.72998,1355.800049,1365.810059,1388.468992,1374.381044,135.710007
6/21/2012,1362.439941,1363.050049,1317.400024,1318.97998,1385.238992,1375.042693,135.639999
6/22/2012,1321.77002,1337.310059,1321.77002,1335.380005,1381.900193,1375.562344,133.130005
6/25/2012,1323.550049,1323.670044,1298.780029,1301.430054,1378.352793,1375.942794,132.050003
6/26/2012,1305.27002,1312.939941,1296.530029,1306.869995,1374.957393,1376.481194,131.699997
6/27/2012,1312.420044,1326.23999,1309.939941,1322.079956,1371.407393,1376.986494,132.419998
6/28/2012,1322.079956,1322.079956,1288.829956,1305.27002,1367.613994,1377.315344,132.289993
6/29/2012,1322.060059,1356.640015,1322.060059,1356.48999,1365.119194,1377.754644,135.199997
7/2/2012,1358.930054,1360.099976,1343.02002,1349.75,1362.860195,1378.075544,136.479996
7/3/2012,1349.589966,1366.359985,1349.430054,1366.359985,1361.220996,1378.493044,136.479996
7/5/2012,1363.140015,1368.48999,1349.77002,1361.969971,1359.796597,1378.955045,136.899994
7/6/2012,1350.189941,1350.790039,1316.209961,1326.01001,1357.085996,1379.317095,135.470001
7/9/2012,1324.150024,1327.459961,1305.699951,1310.579956,1353.703596,1379.691995,135.380005
7/10/2012,1313.060059,1323.030029,1286.439941,1293.170044,1349.984197,1380.205995,136.009995
7/11/2012,1293.540039,1302.619995,1276.439941,1285.550049,1346.158799,1380.584445,134.210007
7/12/2012,1277.540039,1277.540039,1253.069946,1268.949951,1341.879597,1380.795695,133.380005
7/13/2012,1269.839966,1287.930054,1269.839966,1285.780029,1337.933398,1380.981696,133.860001
7/16/2012,1279.849976,1282.22998,1267.599976,1275.839966,1334.319998,1381.266595,135.440002
7/17/2012,1282.430054,1282.77002,1255.310059,1277.810059,1331.431599,1381.611246,135.970001
7/18/2012,1276.380005,1319.550049,1276.069946,1312.079956,1329.405798,1382.316296,136.039993
7/19/2012,1317.48999,1333.77002,1316.969971,1328.939941,1327.827998,1383.280446,137.649994
7/20/2012,1330.910034,1331.099976,1310.280029,1310.52002,1325.973398,1383.950895,136.949997
7/23/2012,1285.449951,1295.47998,1269.160034,1290.680054,1324.005601,1384.307646,134.470001
7/24/2012,1293.579956,1295.829956,1271.339966,1280.73999,1321.783001,1384.499146,135.190002
7/25/2012,1289.5,1306.969971,1288.660034,1295.560059,1320.007002,1384.793596,134.210007
7/26/2012,1322.609985,1337.400024,1319.390015,1330.800049,1319.002202,1385.077296,135.889999
7/27/2012,1334.160034,1363.72998,1329.530029,1360.76001,1318.969202,1385.487946,136.889999
7/30/2012,1361.01001,1367.530029,1340.619995,1346.780029,1319.142002,1385.785746,138.520004
7/31/2012,1344.959961,1358.130005,1344.410034,1346,1319.837603,1385.981946,138.490005
8/1/2012,1354.329956,1356.410034,1339.069946,1345.439941,1319.869002,1386.080246,138.699997
8/2/2012,1331.890015,1354.790039,1327.699951,1337.900024,1319.875603,1386.289046,136.550003
8/3/2012,1358.969971,1373.699951,1352.849976,1368.51001,1320.446404,1386.542546,138.559998
8/6/2012,1376.630005,1388.199951,1375.630005,1382.22998,1321.739204,1386.997746,139.720001
8/7/2012,1390.670044,1411.719971,1390.430054,1404.709961,1323.347202,1387.615196,140.179993
8/8/2012,1401.97998,1413.530029,1400.900024,1408.829956,1324.674202,1388.093796,139.850006
8/9/2012,1408.119995,1417.709961,1406.380005,1413.48999,1326.587402,1388.419946,140.289993
8/10/2012,1409.23999,1419.599976,1406.930054,1419.569946,1328.851401,1388.888745,140.039993
8/13/2012,1417.349976,1419.73999,1401.079956,1411.5,1331.723001,1389.276145,140.600006
8/14/2012,1417.23999,1417.650024,1395.359985,1399.609985,1334.2724,1389.353445,141.289993
8/15/2012,1398.939941,1412.420044,1398.939941,1408.689941,1336.602,1389.448395,140.639999
8/16/2012,1414.5,1437.150024,1414.150024,1434.369995,1338.662,1389.841045,141.149994
8/17/2012,1432.619995,1434.589966,1427.329956,1432.680054,1340.9274,1390.423045,142.229996
8/20/2012,1428.930054,1429.5,1415.51001,1422.97998,1342.738599,1390.874345,141.979996
8/21/2012,1426.400024,1436.140015,1416.119995,1421.099976,1345.036199,1391.127745,142.539993
8/22/2012,1415.77002,1423.650024,1408.540039,1419.140015,1346.843398,1391.338645,141.399994
8/23/2012,1413.75,1414.77002,1398.060059,1403.699951,1348.519597,1391.463545,141.470001
8/24/2012,1392.22998,1406.98999,1390.369995,1403.77002,1350.217598,1391.513595,140.309998
8/27/2012,1405.369995,1407.030029,1394.5,1398.810059,1351.368999,1391.840395,141.889999
8/28/2012,1396.599976,1406.589966,1392.5,1398.72998,1352.331599,1392.132795,141.179993
8/29/2012,1398.339966,1404.189941,1390.75,1400.160034,1353.0572,1392.249196,141.520004
8/30/2012,1392.170044,1392.319946,1375.930054,1377.719971,1353.295398,1392.315995,140.899994
8/31/2012,1389.589966,1396.339966,1373.040039,1388.209961,1354.679998,1392.351046,141.289993
9/4/2012,1385.22998,1390.859985,1369.920044,1383.900024,1355.650398,1392.440646,141.039993
9/5/2012,1382.660034,1388.780029,1375.01001,1381.469971,1357.251196,1392.754745,141.089996
9/6/2012,1391.72998,1424.709961,1391.290039,1424.209961,1359.597996,1393.350845,141.759995
9/7/2012,1417.599976,1421.98999,1414.300049,1419.48999,1361.546196,1394.043596,144.009995
9/10/2012,1415.400024,1417.839966,1400.819946,1401.650024,1363.473796,1394.684296,144.190002
9/11/2012,1402.599976,1410.27002,1397.599976,1404.400024,1364.431997,1395.510446,143.600006
9/12/2012,1408.160034,1414.180054,1401.859985,1406.589966,1365.568796,1396.393895,144.389999
9/13/2012,1406.150024,1430.170044,1401.550049,1422.76001,1366.696797,1397.138495,144.369995
9/14/2012,1427.189941,1445.719971,1426.449951,1438.22998,1368.221997,1397.988495,146.880005
9/17/2012,1436.939941,1436.939941,1421.439941,1426.670044,1370.235198,1398.470746,146.940002
9/18/2012,1424.449951,1429.040039,1421.430054,1424.030029,1372.504199,1398.905596,146.490005
9/19/2012,1424.079956,1427.140015,1416.98999,1422.439941,1375.089597,1399.382446,146.789993
9/20/2012,1415.890015,1417.719971,1407.47998,1416.189941,1377.702395,1399.738495,146.029999
9/21/2012,1424.160034,1428.219971,1415.160034,1416.160034,1380.646597,1400.122396,146.639999
9/24/2012,1404.25,1406.790039,1398.709961,1403.26001,1382.996196,1400.439996,145.149994
9/25/2012,1410.72998,1413.130005,1383.060059,1383.130005,1385.141997,1400.801396,145.960007
9/26/2012,1381.359985,1382.189941,1360.430054,1373.329956,1387.052395,1400.988846,144.070007
9/27/2012,1380.949951,1397.920044,1374.790039,1395.48999,1388.720596,1401.406346,143.889999
9/28/2012,1396.390015,1402.439941,1390.829956,1391.579956,1389.973396,1401.903896,144.089996
10/1/2012,1397.640015,1405.699951,1384.119995,1389.780029,1391.558596,1402.526996,144.520004
10/2/2012,1396.459961,1400.689941,1387.890015,1397.26001,1393.690195,1403.213696,144.919998
10/3/2012,1400.72998,1401.959961,1390.319946,1394.609985,1395.967595,1403.859246,144.889999
10/4/2012,1395.550049,1403.76001,1385.52002,1401.170044,1398.079795,1404.649896,145.639999
10/5/2012,1406.689941,1414.430054,1392.949951,1395.359985,1399.370994,1405.163796,146.910004
10/8/2012,1387.140015,1396.77002,1381.719971,1385.869995,1399.873193,1405.751346,145.600006
10/9/2012,1382.219971,1382.319946,1356.75,1358.310059,1400.103794,1406.045296,145.529999
10/10/2012,1356.630005,1357.98999,1341.869995,1343.930054,1400.062395,1406.218947,144.179993
10/11/2012,1355.410034,1360.670044,1345.01001,1347.040039,1400.094397,1406.403447,144.279999
10/12/2012,1343.23999,1351.099976,1338.709961,1343.22998,1400.200996,1406.661946,143.460007
10/15/2012,1347.579956,1354.959961,1341.390015,1353.630005,1399.903396,1406.915696,143.229996
10/16/2012,1357.060059,1378,1355.859985,1375.839966,1399.775596,1407.292096,144.759995
10/17/2012,1362.900024,1370.959961,1357.359985,1363.73999,1398.956196,1407.518496,145.639999
10/18/2012,1362.050049,1365.939941,1350.310059,1353.76001,1397.854797,1407.712446,145.820007
10/19/2012,1353.209961,1353.209961,1323,1324.099976,1396.066997,1407.680846,145.550003
10/22/2012,1326.219971,1332.550049,1318.25,1328.420044,1394.243999,1407.651996,143.149994
10/23/2012,1314.660034,1332.819946,1312.02002,1327.02002,1392.554399,1407.570947,141.860001
10/24/2012,1335,1335.050049,1313.180054,1314.209961,1390.846399,1407.357446,141.929993
10/25/2012,1325.900024,1329.089966,1313.060059,1323.26001,1389.1378,1407.167296,142.020004
10/26/2012,1317.150024,1328.829956,1310.170044,1319.079956,1386.832,1406.926296,141.300003
10/31/2012,1319.530029,1323.280029,1306.859985,1309.219971,1384.362798,1406.721396,141.850006
11/1/2012,1315.719971,1350.290039,1314.619995,1349.380005,1382.890798,1406.663196,141.649994
11/2/2012,1355.02002,1355.02002,1333.170044,1333.569946,1381.140198,1406.341946,143.679993
11/5/2012,1331.619995,1350.469971,1328.790039,1347.72998,1379.711997,1405.998646,141.350006
